"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"18.11.2019","3,8780","3,8681","3,8832","3,8647","49,84K","0,34%"
"15.11.2019","3,8648","3,8883","3,8926","3,8651","54,59K","-0,60%"
"14.11.2019","3,8880","3,8993","3,9090","3,8854","59,07K","-0,27%"
"13.11.2019","3,8985","3,8888","3,9032","3,8849","61,43K","0,25%"
"12.11.2019","3,8888","3,8735","3,8925","3,8684","59,77K","0,43%"
"11.11.2019","3,8723","3,8709","3,8786","3,8655","47,52K","0,05%"
"08.11.2019","3,8704","3,8542","3,8743","3,8510","55,12K","0,42%"
"07.11.2019","3,8544","3,8544","3,8588","3,8442","60,54K","0,03%"
"06.11.2019","3,8534","3,8510","3,8589","3,8458","61,29K","0,09%"
"05.11.2019","3,8499","3,8346","3,8570","3,8277","61,45K","0,41%"
"04.11.2019","3,8341","3,8073","3,8376","3,8038","49,49K","0,73%"
"01.11.2019","3,8064","3,8217","3,8249","3,8049","52,35K","-0,37%"
"31.10.2019","3,8205","3,8188","3,8276","3,8107","58,09K","0,08%"
"30.10.2019","3,8174","3,8421","3,8481","3,8168","55,69K","-0,62%"
"29.10.2019","3,8414","3,8498","3,8624","3,8354","54,51K","-0,21%"
"28.10.2019","3,8493","3,8614","3,8660","3,8472","45,44K","-0,30%"
"25.10.2019","3,8609","3,8531","3,8654","3,8428","51,74K","0,21%"
"24.10.2019","3,8530","3,8394","3,8589","3,8284","54,67K","0,38%"
"23.10.2019","3,8384","3,8371","3,8542","3,8352","57,62K","0,04%"
"22.10.2019","3,8370","3,8361","3,8461","3,8300","56,93K","0,04%"
"21.10.2019","3,8356","3,8417","3,8447","3,8263","50,49K","0,12%"
"18.10.2019","3,8309","3,8498","3,8566","3,8319","56,90K","-0,42%"
"17.10.2019","3,8471","3,8690","3,8779","3,8412","59,45K","-0,53%"
"16.10.2019","3,8676","3,8900","3,9011","3,8642","63,13K","-0,56%"
"15.10.2019","3,8893","3,8964","3,9086","3,8847","60,44K","-0,18%"
"14.10.2019","3,8963","3,8967","3,9103","3,8884","54,01K","-0,07%"
"11.10.2019","3,8989","3,9169","3,9197","3,8884","60,34K","-0,45%"
"10.10.2019","3,9166","3,9394","3,9410","3,9118","61,37K","-0,57%"
"09.10.2019","3,9392","3,9467","3,9537","3,9323","58,45K","-0,10%"
"08.10.2019","3,9430","3,9453","3,9545","3,9372","60,09K","-0,03%"
"07.10.2019","3,9443","3,9344","3,9540","3,9293","49,49K","0,23%"
"04.10.2019","3,9353","3,9516","3,9534","3,9314","51,72K","-0,39%"
"03.10.2019","3,9506","3,9784","3,9926","3,9367","55,24K","-0,63%"
"02.10.2019","3,9758","4,0041","4,0177","3,9753","59,06K","-0,69%"
"01.10.2019","4,0035","4,0110","4,0265","3,9999","58,33K","-0,14%"
"30.09.2019","4,0092","4,0052","4,0237","3,9973","55,40K","0,10%"
"27.09.2019","4,0053","4,0166","4,0229","3,9989","59,76K","-0,23%"
"26.09.2019","4,0147","4,0060","4,0221","3,9943","62,25K","0,28%"
"25.09.2019","4,0034","3,9754","4,0085","3,9716","62,16K","0,74%"
"24.09.2019","3,9740","3,9943","4,0010","3,9729","59,53K","-0,48%"
"23.09.2019","3,9931","3,9688","4,0106","3,9646","52,53K","0,59%"
"20.09.2019","3,9697","3,9336","3,9803","3,9216","56,85K","0,92%"
"19.09.2019","3,9334","3,9348","3,9422","3,9193","62,21K","0,03%"
"18.09.2019","3,9322","3,9162","3,9429","3,9111","60,17K","0,46%"
"17.09.2019","3,9140","3,9357","3,9481","3,9149","63,02K","-0,50%"
"16.09.2019","3,9338","3,9032","3,9397","3,9014","54,15K","0,75%"
"13.09.2019","3,9047","3,9193","3,9239","3,8944","58,07K","-0,32%"
"12.09.2019","3,9174","3,9423","3,9636","3,9097","61,44K","-0,58%"
"11.09.2019","3,9403","3,9232","3,9501","3,9188","59,41K","0,45%"
"10.09.2019","3,9228","3,9216","3,9314","3,9179","59,50K","0,05%"
"09.09.2019","3,9207","3,9351","3,9399","3,9169","53,60K","-0,26%"
"06.09.2019","3,9310","3,9342","3,9407","3,9234","56,37K","-0,07%"
"05.09.2019","3,9339","3,9327","3,9478","3,9127","61,97K","0,09%"
"04.09.2019","3,9302","3,9606","3,9644","3,9265","57,45K","-0,73%"
"03.09.2019","3,9592","3,9759","3,9996","3,9586","48,00K","-0,42%"
"02.09.2019","3,9757","3,9848","3,9889","3,9675","45,83K","-0,17%"
"30.08.2019","3,9823","3,9687","3,9986","3,9633","53,91K","0,39%"
"29.08.2019","3,9668","3,9637","3,9755","3,9542","58,72K","0,09%"
"28.08.2019","3,9631","3,9465","3,9662","3,9432","59,78K","0,44%"
"27.08.2019","3,9458","3,9302","3,9492","3,9235","57,13K","0,41%"
"26.08.2019","3,9298","3,9276","3,9355","3,9182","54,21K","0,10%"
"23.08.2019","3,9258","3,9325","3,9441","3,9209","59,05K","-0,16%"
"22.08.2019","3,9320","3,9224","3,9506","3,9158","59,80K","0,27%"
"21.08.2019","3,9214","3,9272","3,9325","3,9142","54,67K","-0,11%"
"20.08.2019","3,9257","3,9425","3,9464","3,9244","56,52K","-0,42%"
"19.08.2019","3,9423","3,9123","3,9448","3,9090","56,20K","0,80%"
"16.08.2019","3,9111","3,9348","3,9409","3,9004","60,97K","-0,60%"
"15.08.2019","3,9348","3,9264","3,9480","3,9151","60,95K","0,23%"
"14.08.2019","3,9256","3,8797","3,9302","3,8755","65,82K","1,20%"
"13.08.2019","3,8791","3,8612","3,8823","3,8580","58,22K","0,48%"
"12.08.2019","3,8605","3,8607","3,8767","3,8540","44,51K","0,01%"
"09.08.2019","3,8603","3,8693","3,8698","3,8521","38,36K","-0,22%"
"08.08.2019","3,8688","3,8586","3,8695","3,8473","44,98K","0,31%"
"07.08.2019","3,8570","3,8528","3,8633","3,8442","63,67K","0,10%"
"06.08.2019","3,8533","3,8571","3,8624","3,8410","63,82K","-0,10%"
"05.08.2019","3,8571","3,8791","3,8823","3,8498","55,34K","-0,53%"
"02.08.2019","3,8778","3,8884","3,8930","3,8696","64,67K","-0,26%"
"01.08.2019","3,8881","3,8728","3,9011","3,8696","68,70K","0,40%"
"31.07.2019","3,8725","3,8519","3,8805","3,8465","63,30K","0,54%"
"30.07.2019","3,8517","3,8481","3,8614","3,8453","64,08K","0,11%"
"29.07.2019","3,8475","3,8410","3,8549","3,8338","53,36K","0,15%"
"26.07.2019","3,8419","3,8196","3,8470","3,8178","56,44K","0,57%"
"25.07.2019","3,8201","3,8177","3,8289","3,8059","62,40K","0,10%"
"24.07.2019","3,8163","3,8149","3,8263","3,8116","62,02K","0,03%"
"23.07.2019","3,8150","3,7888","3,8186","3,7878","56,69K","0,72%"
"22.07.2019","3,7878","3,7896","3,7950","3,7831","52,45K","-0,02%"
"19.07.2019","3,7887","3,7724","3,7959","3,7705","61,17K","0,45%"
"18.07.2019","3,7719","3,7977","3,8026","3,7719","61,71K","-0,66%"
"17.07.2019","3,7971","3,7970","3,8065","3,7935","61,77K","0,03%"
"16.07.2019","3,7959","3,7854","3,8020","3,7822","59,74K","0,30%"
"15.07.2019","3,7845","3,7882","3,7910","3,7774","53,40K","-0,10%"
"12.07.2019","3,7882","3,7924","3,7992","3,7836","63,29K","-0,10%"
"11.07.2019","3,7919","3,7924","3,7963","3,7801","69,40K","-0,01%"
"10.07.2019","3,7921","3,8117","3,8147","3,7868","64,87K","-0,50%"
"09.07.2019","3,8110","3,7954","3,8145","3,7926","56,61K","0,43%"
"08.07.2019","3,7946","3,7882","3,8010","3,7822","51,08K","0,18%"
"05.07.2019","3,7878","3,7596","3,7973","3,7576","61,62K","0,75%"
"04.07.2019","3,7596","3,7585","3,7648","3,7525","54,12K","0,03%"
"03.07.2019","3,7583","3,7592","3,7674","3,7474","61,11K","0,00%"
"02.07.2019","3,7583","3,7604","3,7636","3,7473","63,29K","-0,04%"
"01.07.2019","3,7597","3,7315","3,7630","3,7314","53,93K","0,73%"
"28.06.2019","3,7326","3,7392","3,7433","3,7271","63,97K","-0,15%"
"27.06.2019","3,7383","3,7469","3,7549","3,7367","60,51K","-0,20%"
"26.06.2019","3,7457","3,7448","3,7571","3,7393","63,02K","0,04%"
"25.06.2019","3,7441","3,7308","3,7524","3,7259","66,57K","0,35%"
"24.06.2019","3,7309","3,7408","3,7449","3,7293","56,50K","-0,30%"
"21.06.2019","3,7420","3,7661","3,7752","3,7390","69,60K","-0,62%"
"20.06.2019","3,7655","3,7966","3,7986","3,7590","68,79K","-0,78%"
"19.06.2019","3,7951","3,8058","3,8126","3,7879","67,59K","-0,25%"
"18.06.2019","3,8048","3,7984","3,8136","3,7908","66,96K","0,21%"
"17.06.2019","3,7970","3,7971","3,8018","3,7876","58,74K","-0,01%"
"14.06.2019","3,7975","3,7735","3,8012","3,7675","63,40K","0,65%"
"13.06.2019","3,7729","3,7703","3,7782","3,7645","65,66K","0,04%"
"12.06.2019","3,7713","3,7643","3,7727","3,7555","60,24K","0,19%"
"11.06.2019","3,7640","3,7673","3,7761","3,7599","60,10K","-0,11%"
"10.06.2019","3,7681","3,7585","3,7783","3,7585","51,44K","0,27%"
"07.06.2019","3,7581","3,7888","3,8005","3,7534","63,38K","-0,81%"
"06.06.2019","3,7886","3,8119","3,8140","3,7817","61,74K","-0,61%"
"05.06.2019","3,8119","3,8015","3,8140","3,7831","56,54K","0,30%"
"04.06.2019","3,8006","3,8066","3,8131","3,7960","59,68K","-0,15%"
"03.06.2019","3,8064","3,8335","3,8377","3,8005","58,25K","-0,72%"
"31.05.2019","3,8339","3,8557","3,8575","3,8300","66,29K","-0,53%"
"30.05.2019","3,8544","3,8572","3,8589","3,8477","65,46K","-0,05%"
"29.05.2019","3,8565","3,8507","3,8642","3,8459","64,22K","0,17%"
"28.05.2019","3,8500","3,8321","3,8514","3,8295","64,08K","0,50%"
"27.05.2019","3,8309","3,8290","3,8394","3,8265","50,51K","0,05%"
"24.05.2019","3,8291","3,8500","3,8530","3,8268","63,21K","-0,54%"
"23.05.2019","3,8498","3,8613","3,8780","3,8477","63,99K","-0,27%"
"22.05.2019","3,8603","3,8579","3,8676","3,8493","65,84K","0,09%"
"21.05.2019","3,8570","3,8507","3,8678","3,8463","64,33K","0,14%"
"20.05.2019","3,8516","3,8598","3,8612","3,8458","49,83K","-0,20%"
"17.05.2019","3,8592","3,8496","3,8620","3,8463","60,49K","0,27%"
"16.05.2019","3,8489","3,8394","3,8544","3,8239","59,12K","0,27%"
"15.05.2019","3,8386","3,8463","3,8568","3,8353","63,40K","-0,17%"
"14.05.2019","3,8452","3,8377","3,8472","3,8282","62,60K","0,20%"
"13.05.2019","3,8375","3,8240","3,8381","3,8194","58,19K","0,34%"
"10.05.2019","3,8244","3,8331","3,8340","3,8189","62,09K","-0,20%"
"09.05.2019","3,8320","3,8349","3,8475","3,8213","63,13K","-0,07%"
"08.05.2019","3,8347","3,8331","3,8400","3,8251","66,14K","0,06%"
"07.05.2019","3,8325","3,8261","3,8438","3,8173","62,72K","0,19%"
"06.05.2019","3,8254","3,8182","3,8403","3,8170","55,58K","0,21%"
"03.05.2019","3,8174","3,8354","3,8491","3,8165","55,17K","-0,45%"
"02.05.2019","3,8348","3,8259","3,8375","3,8149","62,16K","0,24%"
"01.05.2019","3,8256","3,8212","3,8291","3,8000","48,47K","0,12%"
"30.04.2019","3,8209","3,8389","3,8440","3,8148","61,03K","-0,40%"
"29.04.2019","3,8362","3,8554","3,8563","3,8365","48,09K","-0,46%"
"26.04.2019","3,8540","3,8551","3,8586","3,8396","60,10K","0,01%"
"25.04.2019","3,8538","3,8516","3,8651","3,8456","67,01K","0,10%"
"24.04.2019","3,8500","3,8156","3,8570","3,8154","65,45K","0,90%"
"23.04.2019","3,8155","3,8040","3,8331","3,8028","56,87K","0,31%"
"22.04.2019","3,8037","3,8080","3,8107","3,8015","40,29K","-0,09%"
"19.04.2019","3,8070","3,8096","3,8112","3,8010","44,96K","-0,03%"
"18.04.2019","3,8081","3,7810","3,8145","3,7773","64,94K","0,74%"
"17.04.2019","3,7801","3,7874","3,7912","3,7737","64,64K","-0,17%"
"16.04.2019","3,7865","3,7819","3,7900","3,7765","61,54K","0,13%"
"15.04.2019","3,7815","3,7863","3,7880","3,7750","53,29K","-0,11%"
"12.04.2019","3,7857","3,8059","3,8068","3,7755","61,00K","-0,50%"
"11.04.2019","3,8049","3,7966","3,8074","3,7908","63,24K","0,25%"
"10.04.2019","3,7956","3,8047","3,8134","3,7932","63,99K","-0,24%"
"09.04.2019","3,8049","3,8066","3,8103","3,7957","63,34K","-0,01%"
"08.04.2019","3,8051","3,8256","3,8276","3,8008","54,85K","-0,52%"
"05.04.2019","3,8251","3,8215","3,8293","3,8128","57,57K","0,12%"
"04.04.2019","3,8206","3,8187","3,8312","3,8124","62,11K","0,06%"
"03.04.2019","3,8184","3,8355","3,8384","3,8099","65,38K","-0,43%"
"02.04.2019","3,8347","3,8301","3,8449","3,8293","66,81K","0,16%"
"01.04.2019","3,8287","3,8330","3,8370","3,8225","58,82K","-0,21%"
"29.03.2019","3,8369","3,8277","3,8410","3,8193","66,63K","0,27%"
"28.03.2019","3,8265","3,8183","3,8324","3,8126","69,29K","0,22%"
"27.03.2019","3,8180","3,8089","3,8219","3,8042","68,88K","0,26%"
"26.03.2019","3,8080","3,7936","3,8112","3,7892","64,34K","0,39%"
"25.03.2019","3,7932","3,8040","3,8087","3,7866","57,98K","-0,28%"
"22.03.2019","3,8037","3,7682","3,8150","3,7571","62,47K","0,94%"
"21.03.2019","3,7682","3,7490","3,7815","3,7404","65,78K","0,52%"
"20.03.2019","3,7486","3,7769","3,7826","3,7394","64,67K","-0,72%"
"19.03.2019","3,7759","3,7847","3,7889","3,7734","63,80K","-0,21%"
"18.03.2019","3,7838","3,7968","3,7996","3,7818","52,85K","-0,32%"
"15.03.2019","3,7960","3,8063","3,8096","3,7918","64,27K","-0,25%"
"14.03.2019","3,8054","3,7956","3,8115","3,7916","65,26K","0,28%"
"13.03.2019","3,7949","3,8085","3,8149","3,7925","61,88K","-0,37%"
"12.03.2019","3,8090","3,8242","3,8273","3,8031","62,77K","-0,37%"
"11.03.2019","3,8230","3,8296","3,8348","3,8168","50,96K","-0,17%"
"08.03.2019","3,8297","3,8542","3,8578","3,8213","59,74K","-0,61%"
"07.03.2019","3,8532","3,8015","3,8605","3,7980","58,34K","1,37%"
"06.03.2019","3,8010","3,8036","3,8105","3,7949","61,13K","-0,09%"
"05.03.2019","3,8043","3,7910","3,8103","3,7897","59,19K","0,38%"
"04.03.2019","3,7899","3,7882","3,8031","3,7834","51,79K","0,07%"
"01.03.2019","3,7873","3,7852","3,7940","3,7731","55,94K","0,05%"
"28.02.2019","3,7854","3,7961","3,7977","3,7713","58,65K","-0,26%"
"27.02.2019","3,7954","3,7954","3,8064","3,7848","58,71K","0,02%"
"26.02.2019","3,7945","3,8196","3,8235","3,7916","58,77K","-0,63%"
"25.02.2019","3,8187","3,8256","3,8298","3,8131","52,37K","-0,19%"
"22.02.2019","3,8258","3,8242","3,8338","3,8154","55,42K","0,05%"
"21.02.2019","3,8238","3,8201","3,8331","3,8088","58,42K","0,12%"
"20.02.2019","3,8192","3,8186","3,8345","3,8091","57,43K","0,04%"
"19.02.2019","3,8177","3,8282","3,8472","3,8135","58,11K","-0,24%"
"18.02.2019","3,8270","3,8352","3,8370","3,8193","48,25K","-0,19%"
"15.02.2019","3,8343","3,8326","3,8577","3,8278","55,37K","0,06%"
"14.02.2019","3,8321","3,8528","3,8602","3,8328","57,78K","-0,51%"
"13.02.2019","3,8517","3,8226","3,8544","3,8147","60,54K","0,79%"
"12.02.2019","3,8215","3,8359","3,8454","3,8180","63,22K","-0,37%"
"11.02.2019","3,8357","3,8049","3,8403","3,8031","43,59K","0,74%"
"08.02.2019","3,8076","3,7978","3,8120","3,7936","56,33K","0,28%"
"07.02.2019","3,7969","3,7817","3,8012","3,7765","58,34K","0,40%"
"06.02.2019","3,7816","3,7587","3,7848","3,7566","53,34K","0,64%"
"05.02.2019","3,7577","3,7469","3,7616","3,7452","53,76K","0,32%"
"04.02.2019","3,7458","3,7425","3,7529","3,7356","51,92K","0,06%"
"01.02.2019","3,7435","3,7230","3,7473","3,7196","50,02K","0,57%"
"31.01.2019","3,7221","3,7331","3,7335","3,7074","60,24K","-0,27%"
"30.01.2019","3,7321","3,7565","3,7616","3,7236","63,44K","-0,64%"
"29.01.2019","3,7563","3,7576","3,7660","3,7490","61,52K","-0,01%"
"28.01.2019","3,7567","3,7586","3,7708","3,7496","56,40K","-0,03%"
"25.01.2019","3,7578","3,7912","3,7948","3,7536","59,50K","-0,90%"
"24.01.2019","3,7921","3,7677","3,8026","3,7658","65,47K","0,64%"
"23.01.2019","3,7679","3,7729","3,7795","3,7662","64,72K","-0,13%"
"22.01.2019","3,7729","3,7691","3,7809","3,7670","64,28K","0,10%"
"21.01.2019","3,7691","3,7761","3,7803","3,7654","51,03K","-0,14%"
"18.01.2019","3,7742","3,7633","3,7797","3,7599","58,03K","0,28%"
"17.01.2019","3,7635","3,7580","3,7710","3,7542","61,74K","0,14%"
"16.01.2019","3,7582","3,7616","3,7694","3,7517","","-0,06%"
"15.01.2019","3,7605","3,7418","3,7752","3,7342","","0,51%"
"14.01.2019","3,7414","3,7433","3,7536","3,7367","","-0,02%"
"11.01.2019","3,7422","3,7340","3,7496","3,7207","61,23K","0,19%"
"10.01.2019","3,7351","3,7269","3,7397","3,7176","","0,23%"
"09.01.2019","3,7264","3,7553","3,7580","3,7203","","-0,77%"
"08.01.2019","3,7555","3,7443","3,7681","3,7401","2,95K","0,28%"
"07.01.2019","3,7449","3,7671","3,7673","3,7414","2,68K","-0,57%"
"04.01.2019","3,7662","3,7660","3,7870","3,7557","49,28K","0,01%"
"03.01.2019","3,7658","3,7832","3,8011","3,7595","2,10K","-0,48%"
"02.01.2019","3,7838","3,7428","3,7920","3,7308","1,44K","1,13%"
"01.01.2019","3,7416","3,7407","3,7532","3,7370","2,90K","0,05%"
"31.12.2018","3,7399","3,7578","3,7685","3,7386","","-0,50%"
"28.12.2018","3,7586","3,7544","3,7664","3,7424","","0,08%"
"27.12.2018","3,7555","3,7713","3,7805","3,7477","","-0,45%"
"26.12.2018","3,7723","3,7644","3,7779","3,7544","","0,23%"
"25.12.2018","3,7637","3,7550","3,7654","3,7513","","0,23%"
"24.12.2018","3,7550","3,7731","3,7759","3,7407","","-0,47%"
"21.12.2018","3,7727","3,7443","3,7763","3,7323","","0,76%"
"20.12.2018","3,7441","3,7698","3,7708","3,7300","","-0,66%"
"19.12.2018","3,7689","3,7717","3,7734","3,7420","","-0,08%"
"18.12.2018","3,7719","3,7748","3,7814","3,7563","","-0,08%"
"17.12.2018","3,7748","3,7953","3,8008","3,7698","","-0,56%"
"14.12.2018","3,7959","3,7833","3,8142","3,7795","","0,33%"
"13.12.2018","3,7836","3,7767","3,7893","3,7653","","0,20%"
"12.12.2018","3,7761","3,8009","3,8016","3,7666","","-0,65%"
"11.12.2018","3,8009","3,7826","3,8056","3,7696","","0,53%"
"10.12.2018","3,7809","3,7683","3,7843","3,7473","","0,32%"
"07.12.2018","3,7687","3,7631","3,7767","3,7538","","0,14%"
"06.12.2018","3,7633","3,7759","3,7913","3,7496","","-0,33%"
"05.12.2018","3,7759","3,7738","3,7870","3,7689","","0,05%"
"04.12.2018","3,7740","3,7673","3,7841","3,7471","","0,18%"
"03.12.2018","3,7673","3,7900","3,7900","3,7612","","-0,64%"
"30.11.2018","3,7915","3,7616","3,7976","3,7597","","0,79%"
"29.11.2018","3,7616","3,7713","3,7870","3,7609","","-0,25%"
"28.11.2018","3,7709","3,8015","3,8149","3,7630","","-0,80%"
"27.11.2018","3,8014","3,7934","3,8114","3,7841","","0,21%"
"26.11.2018","3,7936","3,7851","3,7963","3,7664","","0,22%"
"23.11.2018","3,7854","3,7664","3,7912","3,7559","","0,50%"
"22.11.2018","3,7664","3,7790","3,7799","3,7616","","-0,33%"
"21.11.2018","3,7790","3,7929","3,7942","3,7622","","-0,35%"
"20.11.2018","3,7921","3,7816","3,7990","3,7734","","0,30%"
"19.11.2018","3,7809","3,7803","3,7955","3,7746","","0,04%"
"16.11.2018","3,7793","3,7839","3,8125","3,7694","","-0,10%"
"15.11.2018","3,7832","3,7990","3,8131","3,7710","","-0,46%"
"14.11.2018","3,8005","3,8024","3,8161","3,7822","","-0,06%"
"13.11.2018","3,8026","3,8380","3,8382","3,7976","","-0,90%"
"12.11.2018","3,8371","3,7831","3,8386","3,7831","","1,45%"
"09.11.2018","3,7824","3,7687","3,7942","3,7635","","0,36%"
"08.11.2018","3,7687","3,7529","3,7721","3,7405","","0,42%"
"07.11.2018","3,7530","3,7660","3,7778","3,7296","","-0,35%"
"06.11.2018","3,7660","3,7742","3,7854","3,7652","","-0,22%"
"05.11.2018","3,7742","3,7830","3,7976","3,7673","","-0,23%"
"02.11.2018","3,7830","3,7894","3,8007","3,7700","","-0,17%"
"01.11.2018","3,7894","3,8388","3,8405","3,7835","","-1,28%"
"31.10.2018","3,8386","3,8154","3,8418","3,8110","","0,61%"
"30.10.2018","3,8155","3,8060","3,8209","3,7990","","0,23%"
"29.10.2018","3,8066","3,7816","3,8077","3,7723","","0,67%"
"26.10.2018","3,7814","3,7887","3,8096","3,7729","","-0,20%"
"25.10.2018","3,7889","3,7872","3,7960","3,7705","","0,08%"
"24.10.2018","3,7860","3,7464","3,7894","3,7426","","1,06%"
"23.10.2018","3,7464","3,7433","3,7582","3,7344","","0,08%"
"22.10.2018","3,7433","3,7311","3,7458","3,7125","","0,35%"
"19.10.2018","3,7302","3,7584","3,7664","3,7243","","-0,76%"
"18.10.2018","3,7586","3,7323","3,7639","3,7243","","0,70%"
"17.10.2018","3,7323","3,7026","3,7336","3,6993","","0,80%"
"16.10.2018","3,7027","3,7073","3,7125","3,6894","","-0,12%"
"15.10.2018","3,7073","3,7167","3,7239","3,6953","","-0,24%"
"12.10.2018","3,7161","3,7155","3,7264","3,7054","","0,01%"
"11.10.2018","3,7157","3,7487","3,7515","3,7128","","-0,88%"
"10.10.2018","3,7487","3,7466","3,7541","3,7358","","0,07%"
"09.10.2018","3,7460","3,7563","3,7780","3,7393","","-0,27%"
"08.10.2018","3,7563","3,7357","3,7652","3,7346","","0,52%"
"05.10.2018","3,7370","3,7447","3,7536","3,7235","","-0,20%"
"04.10.2018","3,7445","3,7477","3,7563","3,7287","","-0,09%"
"03.10.2018","3,7479","3,7195","3,7519","3,6968","","0,74%"
"02.10.2018","3,7202","3,7019","3,7364","3,7001","","0,51%"
"01.10.2018","3,7014","3,6885","3,7046","3,6787","","0,35%"
"28.09.2018","3,6885","3,6684","3,6989","3,6618","","0,55%"
"27.09.2018","3,6683","3,6376","3,6692","3,6326","","0,84%"
"26.09.2018","3,6376","3,6441","3,6528","3,6206","","-0,18%"
"25.09.2018","3,6441","3,6570","3,6696","3,6362","","-0,35%"
"24.09.2018","3,6569","3,6653","3,6752","3,6410","","-0,23%"
"21.09.2018","3,6652","3,6431","3,6686","3,6362","","0,60%"
"20.09.2018","3,6435","3,6721","3,6768","3,6397","","-0,77%"
"19.09.2018","3,6719","3,6763","3,6846","3,6625","","-0,10%"
"18.09.2018","3,6757","3,6804","3,6883","3,6648","","-0,10%"
"17.09.2018","3,6795","3,7035","3,7090","3,6736","","-0,66%"
"14.09.2018","3,7039","3,6803","3,7069","3,6662","","0,62%"
"13.09.2018","3,6810","3,7062","3,7183","3,6760","","-0,66%"
"12.09.2018","3,7054","3,7090","3,7279","3,6942","","-0,10%"
"11.09.2018","3,7090","3,7191","3,7273","3,6942","","-0,28%"
"10.09.2018","3,7193","3,7346","3,7492","3,7149","","-0,40%"
"07.09.2018","3,7344","3,7203","3,7416","3,6928","","0,41%"
"06.09.2018","3,7192","3,7197","3,7371","3,7011","","0,00%"
"05.09.2018","3,7193","3,7212","3,7424","3,7079","","-0,07%"
"04.09.2018","3,7218","3,6934","3,7395","3,6917","","0,75%"
"03.09.2018","3,6942","3,7224","3,7224","3,6867","","-0,39%"
"31.08.2018","3,7088","3,6835","3,7149","3,6683","","0,66%"
"30.08.2018","3,6846","3,6633","3,6946","3,6580","","0,62%"
"29.08.2018","3,6620","3,6532","3,6785","3,6496","","0,26%"
"28.08.2018","3,6526","3,6568","3,6635","3,6366","","-0,13%"
"27.08.2018","3,6574","3,6818","3,6901","3,6496","","-0,61%"
"24.08.2018","3,6797","3,7159","3,7199","3,6721","","-1,02%"
"23.08.2018","3,7176","3,6827","3,7214","3,6799","","0,95%"
"22.08.2018","3,6826","3,7096","3,7202","3,6802","","-0,72%"
"21.08.2018","3,7094","3,7515","3,7536","3,6932","","-1,15%"
"20.08.2018","3,7525","3,7540","3,7755","3,7500","","-0,02%"
"17.08.2018","3,7532","3,7835","3,7973","3,7498","","-0,81%"
"16.08.2018","3,7837","3,8096","3,8127","3,7704","","-0,66%"
"15.08.2018","3,8089","3,7919","3,8413","3,7858","","0,44%"
"14.08.2018","3,7921","3,7706","3,8001","3,7527","","0,58%"
"13.08.2018","3,7703","3,7642","3,7968","3,7520","","0,23%"
"10.08.2018","3,7616","3,7104","3,7780","3,7083","","1,37%"
"09.08.2018","3,7106","3,6734","3,7144","3,6711","","1,03%"
"08.08.2018","3,6726","3,6721","3,6845","3,6606","","0,01%"
"07.08.2018","3,6721","3,6864","3,6875","3,6635","","-0,38%"
"06.08.2018","3,6862","3,6841","3,7090","3,6768","","0,05%"
"03.08.2018","3,6843","3,6896","3,7033","3,6644","","-0,15%"
"02.08.2018","3,6898","3,6538","3,6913","3,6511","","0,97%"
"01.08.2018","3,6545","3,6582","3,6702","3,6467","","-0,08%"
"31.07.2018","3,6576","3,6488","3,6604","3,6420","","0,25%"
"30.07.2018","3,6484","3,6896","3,6896","3,6439","","-0,74%"
"27.07.2018","3,6757","3,6841","3,6984","3,6681","","-0,23%"
"26.07.2018","3,6843","3,6633","3,6854","3,6503","","0,57%"
"25.07.2018","3,6635","3,6827","3,6947","3,6587","","-0,52%"
"24.07.2018","3,6827","3,7008","3,7189","3,6681","","-0,49%"
"23.07.2018","3,7010","3,6856","3,7060","3,6766","","0,44%"
"20.07.2018","3,6848","3,7271","3,7421","3,6809","","-1,12%"
"19.07.2018","3,7264","3,7012","3,7428","3,6976","","0,68%"
"18.07.2018","3,7014","3,6846","3,7165","3,6822","","0,46%"
"17.07.2018","3,6846","3,6738","3,6898","3,6601","","0,29%"
"16.07.2018","3,6738","3,6921","3,6953","3,6677","","-0,49%"
"13.07.2018","3,6919","3,7037","3,7292","3,6886","","-0,32%"
"12.07.2018","3,7039","3,7191","3,7212","3,6886","","-0,41%"
"11.07.2018","3,7191","3,6761","3,7269","3,6715","","1,14%"
"10.07.2018","3,6772","3,6713","3,7033","3,6637","","0,20%"
"09.07.2018","3,6700","3,7079","3,7106","3,6591","","-1,00%"
"06.07.2018","3,7071","3,7224","3,7309","3,7014","","-0,41%"
"05.07.2018","3,7224","3,7597","3,7614","3,7140","","-1,00%"
"04.07.2018","3,7599","3,7723","3,7778","3,7527","","-0,31%"
"03.07.2018","3,7717","3,7795","3,7879","3,7609","","-0,22%"
"02.07.2018","3,7799","3,7420","3,8016","3,7346","","1,01%"
"29.06.2018","3,7420","3,7717","3,7750","3,7340","","-0,78%"
"28.06.2018","3,7713","3,7668","3,7839","3,7584","","0,12%"
"27.06.2018","3,7668","3,7243","3,7740","3,7088","","1,14%"
"26.06.2018","3,7245","3,7121","3,7298","3,7031","","0,33%"
"25.06.2018","3,7123","3,7064","3,7268","3,7008","","0,11%"
"22.06.2018","3,7083","3,7302","3,7332","3,6942","","-0,62%"
"21.06.2018","3,7313","3,7311","3,7629","3,7178","","0,03%"
